X.objectid,hsisid,name,address1,address2,city,state,postalcode,phonenumber,restaurantopendate,facilitytype,x,y,geocodestatus
1145,4092015086,BRUEGGERS BAGELS #192,9704 STRICKLAND RD ,,RALEIGH,NC,27615,(919) 846-0183,2008-03-20T00:00:00.000Z,Restaurant,-78.657295,35.902323,M
1146,4092015099,Subway #41217,8410-140 Louisburg RD ,,RALEIGH,NC,27616,(919) 266-0300,2008-03-25T00:00:00.000Z,Restaurant,-78.511256,35.894005,M
1147,4092015430,MCDONALD`S,1299 KILDAIRE FARM  RD ,,CARY,NC,27511,(919) 469-3519,2009-07-08T00:00:00.000Z,Restaurant,-78.782909,35.762246,M
1148,4092014423,Nil's Cafe,513 E Broad ST ,,FUQUAY-VARINA,NC,27526,(919) 567-0887,2005-11-10T00:00:00.000Z,Restaurant,-78.794025,35.593428,M
1149,4092016414,GARLAND,14 W MARTIN ST ,,RALEIGH,NC,27601,(919) 833-6886,2013-04-22T00:00:00.000Z,Restaurant,-78.639802,35.777135,M
1150,4092015640,SAM`S CLUB #6570 SNACKBAR,3001 CALVARY  DR ,,RALEIGH,NC,27604,(919) 874-0112,2010-05-28T00:00:00.000Z,Restaurant,-78.585004,35.846485,M
1151,4092016299,AGGIE'S GRILL STATION,3027 CAPITAL  BLVD ,STE 101,RALEIGH,NC,27604,(919) 790-6688,2012-11-02T00:00:00.000Z,Restaurant,-78.591549,35.822145,M
1152,4092016312,CLOCKWORK,519 W NORTH ST ,,RALEIGH,NC,27603,,2012-11-29T00:00:00.000Z,Restaurant,-78.646963,35.784675,M
1153,4092016345,VIVO RISTORANTE,7400 SIX FORKS  RD ,STE 2,RALEIGH,NC,27615,(919) 845-6700,2013-01-24T00:00:00.000Z,Restaurant,-78.645268,35.881574,M
1154,4092016735,Starbucks Terminal I Pre-Security,1600 John Brantley Blvd.,,Morrisville,NC,27560,,2014-08-12T00:00:00.000Z,Restaurant,-78.789423,35.869706,M
1155,4092014279,McLean`s Ole Time Cafe,418 W Gannon AVE ,,ZEBULON,NC,27597,(919) 269-0125,2005-03-21T00:00:00.000Z,Restaurant,-78.323262,35.822352,M
1156,4092016496,BANANA LEAF,1026  RYAN RD ,,CARY,NC,27511,(919) 468-9958,2013-09-20T00:00:00.000Z,Restaurant,-78.766771,35.776748,M
1157,4092021708,Carlie C's IGA #820 Deli,1514 GARNER STATION BLVD ,,RALEIGH,NC,27603,(919) 329-0970,2012-06-01T00:00:00.000Z,Food Stand,-78.654759,35.725823,M
1158,4092017125,LATIN QUARTER,7335 SIX FORKS  RD ,,RALEIGH,NC,27615,(919) 900-8333,2016-01-05T00:00:00.000Z,Restaurant,-78.647258,35.88069,M
1159,4092020102,Fresh Market Deli,400 WOODBURN RD ,,RALEIGH,NC,27605-1324,(919) 828-7888,1991-03-19T00:00:00.000Z,Food Stand,-78.65856,35.789941,M
1160,4092015443,MoonRunners Saloon,1506 US 70 HWY W ,,GARNER,NC,27529,(919) 662-5119,2009-08-12T00:00:00.000Z,Restaurant,-78.646238,35.723778,M
1161,4092110482,EAST MILLBROOK MIDDLE SCHOOL CAFETERIA,3801 SPRING FOREST RD ,,RALEIGH,NC,27616,(919) 850-8762,2009-08-14T00:00:00.000Z,Public School Lunchrooms,-78.574816,35.857846,M
1162,4092016018,VIVA D F,4075 DAVIS  DR ,,MORRISVILLE,NC,27560,(919) 467-2627,2011-09-30T00:00:00.000Z,Restaurant,-78.858116,35.835626,M
1163,4092017224,PHO XPRESS,7841-130 ALEXANDER PROMENADE PL ,,RALEIGH,NC,27617,(919) 400-4100,2016-05-05T00:00:00.000Z,Restaurant,-78.780336,35.912812,M
1164,4092017221,THE LUXURY BOX,8511  CANTILEVER WAY ,STE 105,RALEIGH,NC,27613,(919) 900-7955,2016-05-26T00:00:00.000Z,Restaurant,-78.737791,35.885673,M
1165,4092110120,Wildwood Forest Elem. Sch. Cafeteria,8401 Wildwood Forest Dr ,,RALEIGH,NC,27616-5700,(919) 713-0600,1999-08-13T00:00:00.000Z,Public School Lunchrooms,-78.551125,35.893523,M
1166,4092016052,JD'S TAVERN,800 W WILLIAMS ST ,,APEX,NC,27502,(919) 629-7285,2011-11-23T00:00:00.000Z,Restaurant,-78.864802,35.739647,M
1167,4092016996,DICED GOURMET SALADS AND WRAPS,1377 KILDAIRE FARM RD ,,CARY,NC,27511,(919) 377-8572,2015-08-11T00:00:00.000Z,Restaurant,-78.781947,35.759761,M
1168,4092015320,LA COCINA #6,1221 TIMBER DR E ,,GARNER,NC,27529,(919) 772-6999,2009-01-09T00:00:00.000Z,Restaurant,-78.575448,35.688945,M
1169,4092015473,DUNKIN DONUTS 348408,13600 NEW FALLS OF NEUSE RD ,STE 100,RALEIGH,NC,27614,(919) 556-0335,2009-09-21T00:00:00.000Z,Restaurant,-78.557518,35.943164,M
1170,4092013070,Jersey Mikes Restaurant,4542 Capital BLVD ,,RALEIGH,NC,27604-4353,(919) 790-7827,1999-11-17T00:00:00.000Z,Restaurant,-78.578966,35.845714,M
1171,4092014956,Hardee`s #1206,5601 Creedmoor RD ,,RALEIGH,NC,27612,(919) 781-4332,2007-09-14T00:00:00.000Z,Restaurant,-78.681077,35.858142,M
1172,4092019999,Test Facility 4,7500 E Independence BLVd,,RALEIGH,NC,28277,,2012-11-01T00:00:00.000Z,Restaurant,0,0,U
1173,4092110134,Heritage Elem. School Cafeteria,3500 ROGERS RD,,WAKE FOREST,NC,27587-4898,(919) 562-6016,2002-11-08T00:00:00.000Z,Public School Lunchrooms,-78.511877,35.947697,M
1174,4092021159,Domino`s Pizza,100 Crossway Lane Ste 2110,,HOLLY SPRINGS,NC,27540,(919) 567-2330,2002-12-11T00:00:00.000Z,Food Stand,-78.808334,35.661605,M
1175,4092013748,Cafe 3000 At Wake Med,3000 New Bern Ave,,RALEIGH,NC,27610,(919) 350-8047,2002-12-21T00:00:00.000Z,Restaurant,-78.587963,35.783914,M
1176,4092015532,CRAZY FIRE MONGOLIAN GRILL,3611 SPRING FOREST RD ,STE. 100,RALEIGH,NC,27616,(919) 872-3575,2009-12-16T00:00:00.000Z,Restaurant,-78.579811,35.85591,M
1177,4092015709,SUBWAY #3152,4003 WAKE FOREST RD ,,RALEIGH,NC,27609,(919) 876-2266,2010-09-13T00:00:00.000Z,Restaurant,-78.615112,35.836214,M
1178,4092016047,COMFORT SUITES ARENA BREAKFAST,1200 HURRICANE ALLEY WAY ,,RALEIGH,NC,27607,(919) 854-0502,2011-11-16T00:00:00.000Z,Restaurant,-78.725288,35.797646,M
1179,4092016057,JACK'S SEAFOOD,5416 ROCK QUARRY RD ,STE 103,RALEIGH,NC,27610,(919) 329-8125,2011-12-06T00:00:00.000Z,Restaurant,-78.5601,35.73196,M
1180,4092016746,WELCOME MART,3252 AUBURN KNIGHTDALE ROAD,,RALEIGH,NC,27610,(919) 771-1530,2014-08-29T00:00:00.000Z,Restaurant,-78.51969,35.719724,M
1181,4092015549,BRAVO`S MEXICAN GRILL,208 GRANDE HEIGHTS DR ,,CARY,NC,27513,(919) 481-3811,2009-12-31T00:00:00.000Z,Restaurant,-78.780575,35.804703,M
1182,4092013892,O`Charley`s,8115 Brier Creek Pky,,RALEIGH,NC,27617,(919) 484-4038,2003-09-04T00:00:00.000Z,Restaurant,-78.783565,35.909927,M
1183,4092050024,Chesterbrook Academy #1122 Foodservice,10200 Strickland Rd ,,RALEIGH,NC,27615,(919) 847-3120,2004-03-05T00:00:00.000Z,Private School Lunchrooms,-78.665785,35.903377,M
1184,4092014332,EMC2,One Technology DR ,,APEX,NC,27502,(919) 387-5338,2004-07-02T00:00:00.000Z,Restaurant,0,0,U
1185,4092021342,Harris Teeter #118 Deli,5277 Sunset Lake RD ,,HOLLY SPRINGS,NC,27540,(919) 363-3059,2005-08-15T00:00:00.000Z,Food Stand,-78.796543,35.666842,M
1186,4092012079,Target Food Avenue Express,4841 GROVE BARTON RD,,RALEIGH,NC,27613-1900,(919) 785-1803,1997-07-11T00:00:00.000Z,Restaurant,-78.718663,35.869194,M
1187,4092010070,Bojangles # 3,1013 NEW BERN AVE ,,RALEIGH,NC,27601-1605,(919) 821-3735,1991-04-25T00:00:00.000Z,Restaurant,-78.62299,35.780243,M
1188,4092300193,Food Lion #669 Meat Market,405 S Main St ,,ROLESVILLE,NC,27571-9664,,2000-07-01T00:00:00.000Z,Meat Market,-78.464727,35.917315,T
1189,4092014938,Brixx Briercreek,8511 Briercreek PKY ,Ste 101,RALEIGH,NC,27617,(919) 246-0640,2007-08-30T00:00:00.000Z,Restaurant,-78.783347,35.906851,M
1190,4092160045,The Laurels of Forest Glenn Foodservice,1101 Hartwell St,,GARNER,NC,27529,(919) 772-8888,2003-09-26T00:00:00.000Z,Institutional Food Service,-78.625176,35.705285,M
1191,4092013932,Carolina Ale House,4512 Falls Of Neuse Rd ,,RALEIGH,NC,27609,(919) 431-0001,2003-11-05T00:00:00.000Z,Restaurant,-78.612619,35.843193,M
1192,4092013442,Starbucks #8459,4421 SIX FORKS RD,STE 116,RALEIGH,NC,27609-5761,(919) 571-0713,2001-10-24T00:00:00.000Z,Restaurant,-78.643499,35.840174,M
1193,4092110042,North Garner Middle Sch. Caf.,720 POWELL DR,,GARNER,NC,27529-3128,(919) 662-2448,1991-04-03T00:00:00.000Z,Public School Lunchrooms,-78.611777,35.716026,M
1194,4092010052,BB`s Grill,2950  42 HWY ,,WILLOW SPRING,NC,27592-7810,(919) 524-2835,1991-04-02T00:00:00.000Z,Restaurant,-78.691499,35.590848,M
1195,4092014790,Starbucks #10158,1904-101 NW Maynard RD ,,CARY,NC,27513,(919) 481-9124,2007-02-02T00:00:00.000Z,Restaurant,-78.795922,35.798789,M
1196,4092030238,EL PARAISO MEXICAN FOOD (WCID #242),960 GATEWAY COMMONS CIR ,,WAKE FOREST,NC,27587,(919) 859-2544,2012-03-01T00:00:00.000Z,Mobile Food Units,-78.495178,35.967329,M
1197,4092021597,SHISH KABOB CITY PLAZA,438 FAYETTEVILLE ST ,,RALEIGH,NC,27601,(919) 833-4005,2009-11-20T00:00:00.000Z,Food Stand,-78.639364,35.77441,M
1198,4092160073,HEARTFIELDS AT CARY FOODSERVICE,1050  CRESCENT GREEN DR ,,CARY,NC,27518,(919) 857-5757,2009-11-30T00:00:00.000Z,Institutional Food Service,-78.779564,35.733511,M
1199,4092016731,Tasty 8's,121 Fayetteville Street,,RALEIGH,NC,27603,(919) 307-8558,2014-08-14T00:00:00.000Z,Restaurant,-78.638661,35.778888,M
1200,4092110053,Wiley Elementary Cafeteria,301 SAINT MARYS ST,,RALEIGH,NC,27605-1731,(919) 856-7731,1991-09-17T00:00:00.000Z,Public School Lunchrooms,-78.651747,35.784717,M
1201,4092050015,Cary Academy Cafeteria,1500 N HARRISON AVE ,,CARY,NC,27513-5549,(919) 228-4696,1997-09-15T00:00:00.000Z,Private School Lunchrooms,-78.768234,35.819966,M
1202,4092016859,P.G. WERTH,927-116 W. MORGAN ST.,,RALEIGH,NC,27603,(919) 770-2669,2015-01-15T00:00:00.000Z,Restaurant,0,0,U
1203,4092016891,DUNKIN' DONUTS #348417,3817 WESTERN BLVD ,,RALEIGH,NC,27606,(919) 858-6501,2015-04-08T00:00:00.000Z,Restaurant,-78.688939,35.784369,M
1204,4092014399,Biryani House,744-A E Chatham ST ,,CARY,NC,27511,(919) 469-0006,2005-10-07T00:00:00.000Z,Restaurant,-78.765127,35.791836000000004,M
1205,4092021185,La Tapatia,1700 St. Albans Dr,,RALEIGH,NC,27609,(919) 954-4816,2003-04-08T00:00:00.000Z,Food Stand,-78.610516,35.832904,M
1206,4092015322,SUBWAY #12786,3940 WESTERN BLVD ,,RALEIGH,NC,27606,(919) 828-6518,2009-01-13T00:00:00.000Z,Restaurant,-78.693491,35.784584,M
1207,4092015826,Tuscan Blu,327 W. DAVIE ST ,STE 108,RALEIGH,NC,27601,(919) 834-5707,2010-11-19T00:00:00.000Z,Restaurant,-78.644975,35.775236,M
1208,4092014819,Rudino`s Pizza &amp; Grinders,2640 Timber DR,,GARNER,NC,27529,(919) 661-8008,2007-02-28T00:00:00.000Z,Restaurant,-78.636792,35.71605,M
1209,4092014958,Papa`s Subs and Pizza,511 N Main ST ,,HOLLY SPRINGS,NC,27540,(919) 557-1919,2007-09-07T00:00:00.000Z,Restaurant,-78.836871,35.659661,M
1210,4092014976,Bruegger`s Bagel Bakery #0701,8204-113 Tryon Woods DR ,,CARY,NC,27518,(919) 851-0906,2007-10-17T00:00:00.000Z,Restaurant,-78.741696,35.747008,M
1211,4092015821,LIN`S GARDEN,1318 S MAIN ST ,Ste. 116,WAKE FOREST,NC,27587,(919) 556-8066,2010-11-16T00:00:00.000Z,Restaurant,-78.519262,35.960932,M
1212,4092013357,Springmoor Dietary Dept.,1500 SAWMILL RD,,RALEIGH,NC,27615-4320,(919) 848-7092,2001-07-06T00:00:00.000Z,Restaurant,-78.675522,35.88396,M
1213,4092021080,Domino's Pizza #5505,1367 SE Maynard,,CARY,NC,27511,(919) 469-1115,2001-07-12T00:00:00.000Z,Food Stand,-78.763852,35.788841,M
1214,4092016744,McDonald's #5651,8305 Creedmoor  RD ,,RALEIGH,NC,27615,(919) 847-8111,2014-08-29T00:00:00.000Z,Restaurant,-78.681406,35.900357,M
1215,4092017124,J &amp; S NEW YORK PIZZA,804 PERRY RD ,,APEX,NC,27502,(919) 363-0071,2015-12-28T00:00:00.000Z,Restaurant,-78.844607,35.720847,M
1216,4092014180,Rey`s,1130 Buck Jones RD ,,RALEIGH,NC,27606,(919) 380-0122,2004-10-27T00:00:00.000Z,Restaurant,-78.741459,35.768187,M
1217,4092021372,Edible Arrangements,6675 Falls of Neuse RD,,RALEIGH,NC,27615,(919) 845-7405,2006-03-27T00:00:00.000Z,Food Stand,-78.624449,35.873968,M
1218,4092014485,Cappolla`s Pizza &amp; Grill,1857 Aversboro RD,,GARNER,NC,27529,(919) 661-4774,2006-01-18T00:00:00.000Z,Restaurant,-78.61584,35.685067,M
1219,4092021891,FOOD LION #669 PRODUCE,405 S MAIN ST ,,ROLESVILLE,NC,27571,(919) 554-4018,2015-10-14T00:00:00.000Z,Food Stand,-78.464727,35.917315,T
1220,4092021899,FOOD LION #193 PRODUCE,5633 CREEDMOOR RD ,,RALEIGH,NC,27612,(919) 781-0597,2015-10-22T00:00:00.000Z,Food Stand,-78.682006,35.858791,M
1221,4092017067,IHOP #2130,7304 GB ALFORD HWY ,,HOLLY SPRINGS,NC,27540,(919) 552-8570,2015-10-30T00:00:00.000Z,Restaurant,-78.830007,35.634852,M
1222,4092017087,LYNNWOOD BREWING CONCERN,1053-101 E WHITAKER MILL RD ,,RALEIGH,NC,27604,(919) 424-7533,2015-11-09T00:00:00.000Z,Restaurant,-78.621131,35.807305,M
1223,4092160058,BROOKDALE WAKE FOREST DINING,611 S Brooks ST,,WAKE FOREST,NC,27587,(919) 562-8400,2006-09-05T00:00:00.000Z,Institutional Food Service,-78.509595,35.970679,M
1224,4092016736,Clouds Brewing,126 N. West Street,,RALEIGH,NC,27603,(919) 307-8335,2014-08-22T00:00:00.000Z,Restaurant,-78.645371,35.782377,M
1225,4092016742,World of Beer,2036 Renaissance Park Place,,Cary,NC,27513,(919) 234-0088,2014-08-29T00:00:00.000Z,Restaurant,-78.771157,35.826999,M
1226,4092014354,Sheetz #371,5200 New bern AVE ,,RALEIGH,NC,27610,(919) 212-2506,2005-07-20T00:00:00.000Z,Restaurant,-78.548587,35.79321,M
1227,4092015860,BOJANGLES #45,900 S MAIN ST ,,ROLESVILLE,NC,27571,(919) 453-6241,2011-01-07T00:00:00.000Z,Restaurant,-78.478266,35.909667,M
1228,4092300257,Carlie C's IGA #820 Meat Market,1514 GARNER STATION BLVD ,,RALEIGH,NC,27603,(919) 329-0970,2012-06-01T00:00:00.000Z,Meat Market,-78.654759,35.725823,M
1229,4092021924,FOOD LION #624 PRODUCE,2458 SW CARY PKY ,,CARY,NC,27513,(919) 481-0052,2015-12-09T00:00:00.000Z,Food Stand,-78.820859,35.76364,M
1230,4092016226,PENN STATION #260,6301  FALLS OF NEUSE RD ,#B,RALEIGH,NC,27609,(919) 896-6871,2012-07-16T00:00:00.000Z,Restaurant,-78.622516,35.869229,M
1231,4092012214,BURGER KING #1931,535 Walnut ST,,CARY,NC,27511-4041,(919) 467-2678,1998-01-14T00:00:00.000Z,Restaurant,-78.768764,35.77637,M
1232,4092021380,Harris Teeter #69 Deli /Bakery,3201-123 Edwards Mill RD,,RALEIGH,NC,27612,(919) 781-8776,2006-04-21T00:00:00.000Z,Food Stand,-78.705568,35.825451,M
1233,4092014552,KFC #J120099,1599 US 70HWY,,GARNER,NC,27529,(919) 662-1003,2006-04-21T00:00:00.000Z,Restaurant,0,0,U
1234,4092030294,FUZZY'S EMPANADAS (WCID #542),218 S WHITE ST ,,WAKE FOREST,NC,27587,,2015-11-18T00:00:00.000Z,Mobile Food Units,-78.510166,35.977501,M
1235,4092021413,Fresh Market #8 Seafood,3655 Cary PKWY ,,CARY,NC,27511,(919) 481-2865,2006-10-31T00:00:00.000Z,Food Stand,-78.837992,35.781793,M
1236,4092014718,Mar-Y-Sol,4020-108 Capital BLVD ,,RALEIGH,NC,27604,(919) 431-0505,2006-11-02T00:00:00.000Z,Restaurant,-78.582142,35.835267,M
1237,4092016764,BON APPETIT @ CITRIX,120 S. WEST STREET,,RALEIGH,NC,27601,(919) 582-5557,2014-09-19T00:00:00.000Z,Restaurant,-78.646545,35.778928,M
1238,4092021688,TARGET CAFE #T2721,3001 MARKET CENTER DR ,,MORRISVILLE,NC,27560,(919) 379-2180,2011-09-16T00:00:00.000Z,Food Stand,-78.815836,35.805621,M
1239,4092016014,CAPI'S,2700 REGENCY Pky ,,CARY,NC,27511-8553,(919) 468-0084,2011-09-30T00:00:00.000Z,Restaurant,-78.78907,35.733922,M
1240,4092110495,WILBURN ELEMENTARY CAFETERIA,3707 MARSH CREEK RD ,,RALEIGH,NC,27604,(919) 850-8745,2011-10-18T00:00:00.000Z,Public School Lunchrooms,-78.574961,35.821472,M
1241,4092021692,CORPORATE CATERERS,6405 WESTGATE RD ,,RALEIGH,NC,27617,(919) 781-5665,2011-10-21T00:00:00.000Z,Food Stand,-78.760941,35.90122,M
1242,4092016037,SAI KRISHNA BHAVAN,10970 CHAPEL HILL RD ,STE 108 &amp; 110,MORRISVILLE,NC,27560,(919) 481-0910,2011-10-27T00:00:00.000Z,Restaurant,-78.840813,35.856202,M
1243,4092015734,Wade Park Cafe,5430  WADE PARK  BLVD ,,RALEIGH,NC,27607,(919) 859-5220,2010-10-18T00:00:00.000Z,Restaurant,-78.728151,35.807506,M
1244,4092014697,Cozzolino`s ,2982 Kildaire Farm RD ,,CARY,NC,27511,(919) 367-9799,2006-10-10T00:00:00.000Z,Restaurant,-78.788701,35.71809,M
1245,4092021419,Big Cheese Pizza #2,1030 N Rogers LN ,,RALEIGH,NC,27610,(919) 601-0893,2006-12-07T00:00:00.000Z,Food Stand,-78.548369,35.79168,M
1246,4092014754,Lam`s Garden Restaurant,1100-113 Raleigh BLVD ,,RALEIGH,NC,27610,(919) 828-2118,2006-12-22T00:00:00.000Z,Restaurant,-78.612776,35.794305,M
1247,4092021683,BRAGAW C-STORE,210 DAN ALLEN DR ,,RALEIGH,NC,27695,(919) 515-3095,2011-07-26T00:00:00.000Z,Food Stand,-78.678729,35.784483,M
1248,4092021850,EL RINCONCITO,1105 WALNUT ST ,SUITE FC8,CARY,NC,27511,(919) 378-9696,2015-05-13T00:00:00.000Z,Food Stand,-78.760255,35.77377,T
1249,4092016935,TACO BELL #30930,1125 US HIGHWAY 70 W ,,GARNER,NC,27529,(919) 803-4328,2015-05-21T00:00:00.000Z,Restaurant,0,0,U
1250,4092015972,BOJANGLES #46,1513 N ARENDELL AVE ,,ZEBULON,NC,27597,(919) 404-2272,2011-05-26T00:00:00.000Z,Restaurant,-78.32656,35.839823,M
1251,4092016373,SAN JUAN MEXICAN RESTAURANT,3501 FORESTVILLE RD ,,RALEIGH,NC,27616,(919) 217-7918,2013-02-15T00:00:00.000Z,Restaurant,-78.509425,35.882577,M
1252,4092140602,ROLESVILLE HIGH SCHOOL OUTDOOR CONCESSIONS,1099 E YOUNG ST ,,ROLESVILLE,NC,27571,(919) 554-6303,2016-08-18T00:00:00.000Z,Limited Food Service,-78.4414,35.905906,M
1253,4092017341,FOX AND HOUND #65077,4158  MAIN @ NORTH HILLS ST,SUITE 111,RALEIGH,NC,27609,(919) 781-4496,2016-10-18T00:00:00.000Z,Restaurant,0,0,U
1254,4092021927,EDIBLE ARRANGEMENTS #1585,1330 FIFTH AVE ,,GARNER,NC,27529,(919) 322-4256,2016-01-15T00:00:00.000Z,Food Stand,-78.621859,35.709485,M
1255,4092017145,PEAK OF THE VINE,115 N SALEM ST ,,APEX,NC,27502,,2016-01-29T00:00:00.000Z,Restaurant,-78.851474,35.731309,M
1256,4092014989,Hyatt Place,1105 Navaho DR ,,RALEIGH,NC,27609,(919) 877-9997,2007-10-18T00:00:00.000Z,Restaurant,-78.621499,35.82886,M
1257,4092021497,Harris Teeter #298 Meat Seafood,10140 GREEN LEVEL CHURCH RD ,,CARY,NC,27519,(919) 460-3126,2007-12-13T00:00:00.000Z,Food Stand,-78.901078,35.820604,M
1258,4092014889,Sheetz #399,1145 Aviation PKY ,,MORRISVILLE,NC,27560,(919) 840-0466,2007-06-18T00:00:00.000Z,Restaurant,0,0,U
1259,4092014848,Z PIZZA CARY,96 Cornerstone DR ,,CARY ,NC,27519,(919) 465-9009,2007-04-10T00:00:00.000Z,Restaurant,-78.852328,35.791089,M
1260,4092014456,#1 CHINA,764 W Williams ST,,APEX,NC,27502,(919) 362-6887,2005-12-27T00:00:00.000Z,Restaurant,-78.862761,35.738032,M
1261,4092014458,Bojangles #36,8680 Glenwood AVE ,,RALEIGH,NC,27612,(919) 277-0600,2005-12-05T00:00:00.000Z,Restaurant,-78.743204,35.886746,M
1262,4092015427,JUMBO CHINA,404-183 E SIX FORKS RD ,,RALEIGH,NC,27609-7869,(919) 546-8858,2009-07-09T00:00:00.000Z,Restaurant,-78.625936,35.820347,M
1263,4092015555,JUSTIN`S GRILL,1322-A E MILLBROOK RD ,,RALEIGH,NC,27609,(919) 876-2007,2010-01-27T00:00:00.000Z,Restaurant,-78.615195,35.85055,M
1264,4092016218,NETSPORTS,3717 DAVIS DR ,,MORRISVILLE,NC,27560,(919) 319-9910,2012-07-02T00:00:00.000Z,Restaurant,-78.854532,35.830812,M
1265,4092021861,"LOWES FOODS #185 MEAT, SEAFOOD, SAUSAGE",1845 AVERSBORO RD ,,GARNER,NC,27529,(919) 779-9907,2015-07-08T00:00:00.000Z,Food Stand,-78.61584,35.685067,M
1266,4092016981,NEUSE RIVER BREWING COMPANY,518-100 PERSHING RD ,,RALEIGH,NC,27608,(919) 301-8852,2015-07-22T00:00:00.000Z,Restaurant,-78.632252,35.804167,M
1267,4092110496,ROLESVILLE MIDDLE SCHOOL CAFE,4700 BURLINGTON MILLS RD ,,ROLESVILLE,NC,27571,(919) 570-2260,2012-03-07T00:00:00.000Z,Public School Lunchrooms,-78.480803,35.914291,M
1268,4092016142,ZOE'S KITCHEN,1017 MARKET CENTER DR ,,MORRISVILLE,NC,27560,(919) 469-3735,2012-03-27T00:00:00.000Z,Restaurant,-78.81676,35.804544,M
1269,4092140586,HILLTOP CHRISTIAN SCHOOL CONCESSIONS,10212 FAYETTEVILLE RD ,,FUQUAY VARINA,NC,27526,(919) 552-5612,2016-01-07T00:00:00.000Z,Limited Food Service,-78.722423,35.627808,M
1270,4092017141,CHINA STAR,6109-110 ROCK QUARRY RD ,,RALEIGH,NC,27610,(919) 977-4678,2016-01-26T00:00:00.000Z,Restaurant,-78.549471,35.725619,M
1271,4092016730,JIMMY JOHN'S #1863,6268 GLENWOOD AVE ,STE 100,RALEIGH,NC,27612,(919) 239-4114,2014-08-12T00:00:00.000Z,Restaurant,-78.703745,35.857153,M
1272,4092015752,TROY MEZZE LOUNGE,317 BLAKE ST ,,RALEIGH,NC,27601,(919) 834-8133,2011-06-15T00:00:00.000Z,Restaurant,-78.635612,35.776229,M
1273,4092016614,SUBWAY #14347,150 Fayetteville  ST ,STE 110,RALEIGH,NC,27601,(919) 828-0009,2014-02-03T00:00:00.000Z,Restaurant,-78.63971,35.778722,M
1274,4092110465,Sanford Creek Elem. Cafeteria,707 Granite Falls BLVD ,,ROLESVILLE,NC,27571,(919) 570-2115,2007-07-06T00:00:00.000Z,Public School Lunchrooms,-78.460339,35.928444,M
1275,4092016453,MCDONALDS #4997,1700 TRAWICK  RD ,,RALEIGH,NC,27604,(919) 231-6205,2013-06-24T00:00:00.000Z,Restaurant,-78.577129,35.799079,M
1276,4092014990,Texas Roadhouse #294,11440 Capital BLVD ,,WAKE FOREST,NC,27587,(919) 569-2119,2007-10-24T00:00:00.000Z,Restaurant,-78.540342,35.956459,M
1277,4092014996,Village Deli #1,500 Daniels ST ,,RALEIGH,NC,27605,(919) 828-1428,2007-10-25T00:00:00.000Z,Restaurant,-78.661058,35.791496,M
1278,4092015690,PANDA WOK,8521  CANTILEVER WAY ,Ste 105,RALEIGH,NC,27613,(919) 792-2588,2010-08-12T00:00:00.000Z,Restaurant,-78.737791,35.885673,M
1279,4092021696,PULLEN PLACE CAFE &amp; CATERING,520 ASHE AVE ,,RALEIGH,NC,27606,(919) 829-7180,2011-11-15T00:00:00.000Z,Food Stand,-78.663785,35.781664,M
1280,4092016050,LOS TRES MAGUEYES,120 BASS LAKE RD ,,HOLLY SPRINGS,NC,27652,(919) 552-6673,2011-11-29T00:00:00.000Z,Restaurant,-78.824803,35.65381,M
1281,4092016085,LITTLE TOKYO,1105 WALNUT ST ,FC 2,CARY,NC,27511,(919) 462-3900,2012-01-12T00:00:00.000Z,Restaurant,-78.760255,35.77377,T
1282,4092017149,AJ'S FOOD MART,6204 TEN TEN RD ,,APEX,NC,27502,(919) 779-3900,2016-02-18T00:00:00.000Z,Restaurant,-78.736717,35.676699,M
1283,4092017151,ARBY'S #6554,1031 HARRISON AVE ,,CARY,NC,27513,(919) 469-1887,2016-02-22T00:00:00.000Z,Restaurant,-78.783546,35.804513,M
1284,4092017158,ARBY'S #7668,2104 S MAIN ST ,,WAKE FOREST,NC,27587,(919) 556-6724,2016-02-26T00:00:00.000Z,Restaurant,-78.533989,35.948986,M
1285,4092016111,Captain Stanley's Seafood,3333 S Wilmington ST ,,RALEIGH,NC,27603,(919) 779-7878,2012-03-02T00:00:00.000Z,Restaurant,-78.649556,35.734027,M
1286,4092017040,BEST WESTERN PLUS EDISON INN FOODSERVICE,1595 MECHANICAL BLVD ,,GARNER,NC,27529,(919) 662-4890,2015-10-27T00:00:00.000Z,Restaurant,-78.644718,35.723917,M
1287,4092015836,TIJUANA FLATS #155,151 SE CARY  PKY ,,RALEIGH,NC,27511,,2010-12-01T00:00:00.000Z,Restaurant,-78.781643,35.758043,M
1288,4092021740,LITTLE CAESARS #178605,4610 CAPITAL  BLVD ,,RALEIGH,NC,27604,(919) 877-8600,2013-04-15T00:00:00.000Z,Food Stand,-78.579262,35.848338,M
1289,4092015864,VINOS FINOS Y PICADAS,8450 HONEYCUTT RD ,,RALEIGH,NC,27615,(919) 747-9233,2011-01-03T00:00:00.000Z,Restaurant,-78.621661,35.895106,M
1290,4092014247,Fargo Cattle Company,1007 Shepard School RD ,,ZEBULON,NC,27597,(919) 269-3450,2005-02-10T00:00:00.000Z,Restaurant,-78.314274,35.832384,M
1291,4092014908,Cisco Systems Building 10 Stillwater Cafe,7200-10 Kit Creek RD ,,RTP,NC,27709,(919) 392-9574,2007-07-06T00:00:00.000Z,Restaurant,0,0,U
