name,address,phone,id,url,rating,review_count,longitude,latitude,is_closed
Children's Ethnobotany Garden,"Park Blvd Balboa Park San Diego, CA 92101",16192301190,NBxvU6hrfrDO6IcP3xKVeA,https://www.yelp.com/biz/childrens-ethnobotany-garden-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4,1,-117.1528829,32.7217849,FALSE
Childrens Playground,"1556 28th St San Diego, CA 92102",,Ixlt_YBTP_f-CNU6WD5xAg,https://www.yelp.com/biz/childrens-playground-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,5,1,-117.1340469,32.7217415,FALSE
Sunset Park - San Marcos,"3337 La Mirada Dr San Marcos, CA 92078",,36bd1aTMRfaLYSZCPCES_g,https://www.yelp.com/biz/sunset-park-san-marcos-san-marcos?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4.5,73,-117.2112807,33.14645335,FALSE
Sunset Park,"5540 Lake Park Way La Mesa, CA 91942",,dw5DbLSkxWcB9L7TV5giAQ,https://www.yelp.com/biz/sunset-park-la-mesa?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,3.5,2,-117.03771,32.782072,FALSE
Sunset View Park,"1390 S Greensview Dr Chula Vista, CA 91915",,y7GWiFtkeMXmbS_XWoBDkQ,https://www.yelp.com/biz/sunset-view-park-chula-vista?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4.5,5,-116.962078,32.633144,FALSE
Sunset Park,"33345 Calle Naranja Dana Point, CA 92624",,2dmL1T6Tm0efEzpzo8iO2A,https://www.yelp.com/biz/sunset-park-dana-point?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4,5,-117.6634369,33.46367645,FALSE
Coronado Dog Beach,"100 Ocean Blvd Coronado, CA 92118",16195227342,Mez9iEIe8ctOXKI5HcyhNA,https://www.yelp.com/biz/coronado-dog-beach-coronado?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4.5,411,-117.192149,32.686493,FALSE
Coronado Beach,"838 Ocean Blvd Coronado, CA 92118",,kFP_fQ14lr0P8upzv_4TXA,https://www.yelp.com/biz/coronado-beach-coronado?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4.5,625,-117.184429,32.68398035,FALSE
Centennial Park,"Coronado, CA 92118",16195227300,_sUdliVP5Jnd3E-xpeKz3w,https://www.yelp.com/biz/centennial-park-coronado?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4.5,37,-117.1720648,32.699272,FALSE
Lake Murray,"5540 Kiowa Dr La Mesa, CA 91942",16196682050,JTtkpjxe_dETjkB-3MeRMA,https://www.yelp.com/biz/lake-murray-la-mesa?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4.5,270,-117.042654,32.78600503,FALSE
Grape Street Dog Park,"Grape St & 28th St San Diego, CA 92102",,2p2D7Ymh98TWEA1L9YD3Dg,https://www.yelp.com/biz/grape-street-dog-park-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4.5,279,-117.13386,32.72653,FALSE
Mission Trails Regional Park,"1 Father Junipero Serra Trl San Diego, CA 92119",16196683281,uGvwLhpw-KcH0smWl2iE0w,https://www.yelp.com/biz/mission-trails-regional-park-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4.5,360,-117.05601,32.817955,FALSE
Mission Trails Regional Park,"11440 Clairemont Mesa Blvd Tierrasanta Entrance San Diego, CA 92124",,WWIl18YiZo0AQN5kINklkQ,https://www.yelp.com/biz/mission-trails-regional-park-san-diego-3?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4.5,22,-117.0789191,32.82559464,FALSE
Cowles Mountain,"Mission Gorge Rd San Diego, CA 92119",,m7CocasgDxaNYZcXV2y3GA,https://www.yelp.com/biz/cowles-mountain-san-diego-3?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4.5,945,-117.030556,32.813676,FALSE
Fortuna Mountain,"11440 Clairemont Mesa Blvd San Diego, CA 92124",16196683281,B0xJ-I7b42TzE6peLUSHhw,https://www.yelp.com/biz/fortuna-mountain-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4.5,79,-117.078919,32.82559477,FALSE
Old Mission Dam Trail,"8300-9996 Father Junipero Serra Trl Santee, CA 92071",,QTaXC03HiZieczFrBs2m0Q,https://www.yelp.com/biz/old-mission-dam-trail-santee?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4,11,-117.0426976,32.83941166,FALSE
Camp Elliot Trails,"One Fr Junipero Serra Trl San Diego, CA 92119",16196683281,yzWuNYFx8f16_rZeoWQcgQ,https://www.yelp.com/biz/camp-elliot-trails-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4,1,-117.0558997,32.8178638,FALSE
Oak Canyon Trail,"Santee, CA 92071",,Hai7gq7Fms-H5552vm1cZQ,https://www.yelp.com/biz/oak-canyon-trail-santee?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4.5,13,-117.0447516,32.84446126,FALSE
Elfin Forest Recreational Reserve,"8833 Harmony Grove Rd Escondido, CA 92029",17606324212,8T8lsbH2GSDb-X8H7VJ2QQ,https://www.yelp.com/biz/elfin-forest-recreational-reserve-escondido-5?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4.5,186,-117.1454003,33.08640445,FALSE
Pyle's Peak,"Golfcrest Drive And Navajo Rd San Diego, CA 92119",,ElWK0wSOEfI4df57MQC7_Q,https://www.yelp.com/biz/pyles-peak-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4,36,-117.0381,32.80415,FALSE
Iron Mountain,"14847-14909 California Hwy 67 Poway, CA 92064",,f8OjtfPRk9rgl4hFyNFL7A,https://www.yelp.com/biz/iron-mountain-poway?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4.5,464,-116.972733,32.977494,FALSE
Kwaay Paay Trail and Summit,"1 Father Junipero Serra Trl San Diego, CA 92119",,vWJM8pPYnL7EIQ2BuLiqSQ,https://www.yelp.com/biz/kwaay-paay-trail-and-summit-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4.5,57,-117.05601,32.817954,FALSE
Big Rock Park,"8125 Arlette St Santee, CA 92071",,k-a8JSCYl4NeC9SJNlqGxw,https://www.yelp.com/biz/big-rock-park-santee?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4.5,31,-117.0187497,32.8311632,FALSE
Mount Woodson Trail,"14644 Lake Poway Rd Poway, CA 92074",18586684770,vDlOp7VfUc93TlGwvsSrCQ,https://www.yelp.com/biz/mount-woodson-trail-poway?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4.5,813,-117.0148704,33.0071789,FALSE
El Cajon Mountain Hiking Trail,"Wild Cat Canyon Rd El Cajon, CA 92021",,j0S3yk7I0roG00TA0qls8w,https://www.yelp.com/biz/el-cajon-mountain-hiking-trail-el-cajon?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4.5,126,-116.8845749,32.91259447,FALSE
Goodan Ranch and Sycamore Canyon Open Space,"Poway, CA 92064",18585134737,aW-VjDf6bYkNP7r9FT1VWA,https://www.yelp.com/biz/goodan-ranch-and-sycamore-canyon-open-space-poway?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,3.5,10,-116.980512,32.94077932,FALSE
East Fortuna Equestrian Staging Area,"Equestrian Cir Santee, CA 92071",16196683281,YsmlzeEg89fT6R7tpI9U8A,https://www.yelp.com/biz/east-fortuna-equestrian-staging-area-santee-6?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4.5,7,-117.0290644,32.846052,FALSE
Potato Chip Rock,"14644 Lake Poway Rd Lake Poway Park Poway, CA 92064",,ECyheXA_j8D-rvKyrSnNtA,https://www.yelp.com/biz/potato-chip-rock-poway?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4.5,476,-116.9742586,33.00925533,FALSE
Linda Vista Skate Park,"6893 Osler St San Diego, CA 92111",,U562liyoMKULFTC2JRw_oQ,https://www.yelp.com/biz/linda-vista-skate-park-san-diego-2?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,5,3,-117.17122,32.79258054,FALSE
Edward Tyler Cramer Park,"5947 Linda Vista Rd San Diego, CA 92110",16195258213,4n4hDz_Y7aHEhnPcF_Z5dg,https://www.yelp.com/biz/edward-tyler-cramer-park-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,3,3,-117.1844337,32.77100125,FALSE
Tecolote Canyon Natural Park & Nature Center,"5180 Tecolote Rd San Diego, CA 92110",18585819944,_ifEA0SCp18NkxWj2AXTBA,https://www.yelp.com/biz/tecolote-canyon-natural-park-and-nature-center-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4,65,-117.1975108,32.77573983,FALSE
Bay Park,"San Diego, CA 92110",,GLMOWxptc1-yMoEsIn9vjA,https://www.yelp.com/biz/bay-park-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4,6,-117.1927719,32.76789856,FALSE
South Mission Beach,"San Diego, CA 92109",16192218899,jsW9_aS9vMNzlMmSepmL2g,https://www.yelp.com/biz/south-mission-beach-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4,346,-117.2335587,32.79207611,FALSE
Coastal Rail Trail,"Linear Park Coast Hwy 101 Solana Beach, CA 92075",18587202470,ppv6R5jkVObf3mTBL3WX_w,https://www.yelp.com/biz/coastal-rail-trail-solana-beach?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4.5,8,-117.2688892,32.98030915,FALSE
Coronado Ferry Landing,"1201 1st St Coronado, CA 92118",16194358895,REmd8JnxQLVVr3GMYbl2Og,https://www.yelp.com/biz/coronado-ferry-landing-coronado?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4.5,146,-117.169648,32.698485,FALSE
Little Italy,"India St And Date St San Diego, CA 92101",,raoLQ7eIiUqthG770qJBuQ,https://www.yelp.com/biz/little-italy-san-diego-3?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4.5,245,-117.1683,32.72298,FALSE
Swamis Seaside Park,"1298 S Coast Highway 101 Encinitas, CA 92024",,Cf93nN7fXgml5uHZJRjvkQ,https://www.yelp.com/biz/swamis-seaside-park-encinitas?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4,8,-117.2916641,33.0351982,FALSE
Santee Lakes Recreation Preserve,"9310 Fanita Pkwy Santee, CA 92071",16195963141,JdlpCoye2soMSJxR26fXJA,https://www.yelp.com/biz/santee-lakes-recreation-preserve-santee-3?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,3.5,246,-117.003941,32.846176,FALSE
Fiesta Island,"Fiesta Island Rd San Diego, CA 92101",16192351169,aUzSHl7oZwZAs6c-1S-lgw,https://www.yelp.com/biz/fiesta-island-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4.5,352,-117.2191735,32.77631797,FALSE
Tecolote Youth Baseball,"4675 Tecolote Rd San Diego, CA 92110",,YJmu7yYCWmoaXbIdwvExsw,https://www.yelp.com/biz/tecolote-youth-baseball-san-diego-2?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,5,1,-117.203099,32.77218184,FALSE
Western Hills Park,"4800 Kane St San Diego, CA 92110",,tJyXCBV-JkjjOmIF4JlMbA,https://www.yelp.com/biz/western-hills-park-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,3.5,22,-117.1960052,32.7858149,FALSE
South Clairemont Recreation Center & Community Park,"3605 Clairemont Dr San Diego, CA 92117",18585819924,tJUmSu-jj-AAe9P_tO7RVA,https://www.yelp.com/biz/south-clairemont-recreation-center-and-community-park-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,3.5,13,-117.2000601,32.8049066,FALSE
North City Youth Baseball League,"4741 Mount Etna Dr San Diego, CA 92117",18585604992,H-4g1BgBkMXwJ0z6rjgZ_A,https://www.yelp.com/biz/north-city-youth-baseball-league-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4.5,7,-117.1917637,32.8230376,FALSE
Ray's Tennis Shop,"1434 University Ave San Diego, CA 92103",16192955362,FShYWwImdXVxhLZZ0Yyxow,https://www.yelp.com/biz/rays-tennis-shop-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4,70,-117.15035,32.74893,FALSE
Mission Bay Golf Course,"2702 N Mission Bay Dr San Diego, CA 92109",18585817880,LWSsRoAkm6hiHQl1D5YcpA,https://www.yelp.com/biz/mission-bay-golf-course-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,3,97,-117.2160645,32.79885101,FALSE
Cadman Park Leash-Free Area,"4280 Avati Dr San Diego, CA 92117",,tMyovHTErd6OlEQrKOYwPQ,https://www.yelp.com/biz/cadman-park-leash-free-area-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,3.5,8,-117.214257,32.8200003,FALSE
Cadman Dog Park - Leash Free,"4280 Avati Dr San Diego, CA 92117",,L3j7WDBO8wk7OsHbTZ_gVQ,https://www.yelp.com/biz/cadman-dog-park-leash-free-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4,14,-117.214156,32.82002918,FALSE
Nate's Point Dog Park - Balboa Park,"2500 Balboa Dr San Diego, CA 92103",16193255620,UfgQzyFwFLvNTw_3h_zrCw,https://www.yelp.com/biz/nates-point-dog-park-balboa-park-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4,312,-117.1571001,32.731097,FALSE
Mission Bay Boardwalk,"2688 E Mission Bay Dr San Diego, CA 92109",,2J1Je91jWxBZbeuDn8BqTA,https://www.yelp.com/biz/mission-bay-boardwalk-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4.5,35,-117.2098312,32.78967285,FALSE
Rose Creek Trail,"4760 Mission Bay Dr San Diego, CA 92109",,ZP6iv3tlCSvdpgXUwd8NOA,https://www.yelp.com/biz/rose-creek-trail-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4,7,-117.2191697,32.80649811,FALSE
"Gymboree Play & Music, San Diego","4340 Genessee Ave Ste 103 San Diego, CA 92117",18585607529,y6XWmRk3gsFd9N3R6Zb8Pw,https://www.yelp.com/biz/gymboree-play-and-music-san-diego-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4.5,57,-117.1843455,32.8220621,FALSE
Emerald City Realty,"5858 Mt Alifan Dr Ste 208 San Diego, CA 92111",18587747174,4Kqh3ayY7Jqfvh6j9bSZsw,https://www.yelp.com/biz/emerald-city-realty-san-diego-2?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4.5,9,-117.1778199,32.8184483,FALSE
Kearny Mesa Park,"3170 Armstrong St San Diego, CA 92111",18585731387,FvwQI6Iv_1yFS5kYzsIzpw,https://www.yelp.com/biz/kearny-mesa-park-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,3,4,-117.1676151,32.79993802,FALSE
Kearny Mesa Park & Recreation Center,"3170 Armstrong St San Diego, CA 92111",18585731387,pfhf_QSj5HCPLgrBuiGDDw,https://www.yelp.com/biz/kearny-mesa-park-and-recreation-center-san-diego-2?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4,4,-117.1676151,32.79993802,FALSE
Kearny Mesa Dog Park,"3170 Armstrong St San Diego, CA 92111",16195258212,I7H-NpqmG4Wpw8rvWARZ8Q,https://www.yelp.com/biz/kearny-mesa-dog-park-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,3.5,123,-117.1676213,32.8002162,FALSE
Dusty Rhodes Park,"2469 Sunset Cliffs Blvd San Diego, CA 92107",16195311527,Nb5n4zVlgcqzI_lf92uzzA,https://www.yelp.com/biz/dusty-rhodes-park-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4,125,-117.2386788,32.752204,FALSE
Dog Park at Doyle Park,"Decoro St And Cargill Ave San Diego, CA 92122",,ivjkk2SBwRdWhUvVcpdWWA,https://www.yelp.com/biz/dog-park-at-doyle-park-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,3,20,-117.2164534,32.86411712,FALSE
Veteran's Park Dog Park,"847 Encina Ave Imperial Beach, CA 91932",,dpOlLknlNhiCStHpBk1I7g,https://www.yelp.com/biz/veterans-park-dog-park-imperial-beach?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4,16,-117.115192,32.57870419,FALSE
Wells Park Dog Park,"1153 E Madison Ave El Cajon, CA 92021",,xi9ON82A4mQJHNDUK6Kyew,https://www.yelp.com/biz/wells-park-dog-park-el-cajon?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,3.5,88,-116.9423065,32.80003357,FALSE
Admiral Robinson Recreation Centre,"2375 Recreation Way Bldg 3223 San Diego, CA 92136",16195567486,72jIv1-sr9vHDzha3mUtTg,https://www.yelp.com/biz/admiral-robinson-recreation-centre-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4,28,-117.1133845,32.67788621,FALSE
Parkside Park,"Parkside Ave San Diego, CA 92139",,gtQxl8d6KIaSNm79QG_6YQ,https://www.yelp.com/biz/parkside-park-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,2.5,8,-117.0513645,32.66814779,FALSE
Terrace Villas Apartments,"3710-3722 Alabama St San Diego, CA 92104",16192991699,4Txbj_dEhQtObqbAWCTCug,https://www.yelp.com/biz/terrace-villas-apartments-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4,4,-117.14267,32.7454899,FALSE
Parkside Terrace,"515 13th St San Diego, CA 92101",16195317480,2yA-GAV06BhbtLp4lyJH1A,https://www.yelp.com/biz/parkside-terrace-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,3,9,-117.15237,32.71071,FALSE
Lakeside Library,"9839 Vine St Lakeside, CA 92040",16194431811,ec8jIuu-B-IAUZky3hvZrg,https://www.yelp.com/biz/lakeside-library-lakeside-3?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4.5,8,-116.920555,32.8588,FALSE
Fotility Photography & Videography,"San Diego, CA 92126",18004941405,m7AAR7NA6YV134ln2wivPA,https://www.yelp.com/biz/fotility-photography-and-videography-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4,79,-117.13987,32.92059,FALSE
City of Lakeside,"12652 Woodside Ave Lakeside, CA 92040",,Ns2TnIpcTi1Eie0b7X5kpQ,https://www.yelp.com/biz/city-of-lakeside-lakeside?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,1,1,-116.9311373,32.85604547,FALSE
Berry Street Park,"7071 Mount Vernon St Lemon Grove, CA 91945",16198253800,YtUha4BM2U3w5t_x6EtBTg,https://www.yelp.com/biz/berry-street-park-lemon-grove?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4,47,-117.0449401,32.7309248,FALSE
Pure Project - Balboa Park,"2865 Fifth Ave San Diego, CA 92103",16193232000,fC-Q6SNAARW0eaKlBo737w,https://www.yelp.com/biz/pure-project-balboa-park-san-diego-2?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4.5,140,-117.1601851,32.7351148,FALSE
Level 9 Rooftop Bar,"509 9th Ave San Diego, CA 92101",16197274000,xuuDYp2BnQ6-ow6WyhBGjg,https://www.yelp.com/biz/level-9-rooftop-bar-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4,95,-117.15618,32.71092,FALSE
