id,rating,text
Sunset View Park,4,"I prefer this park over some others in Chula Vista because of two simple reasons

1. Doors on the bathroom stalls
2. Sand instead of shaved wood underneath..."
Sunset View Park,5,"This park has it all. It has a ""track"" to walk around or push a stroller on (but you do need to be creative around the stairs), a basketball court, a hockey..."
Sunset Park,4,"We take our son here off, plenty of easy parking and usually not too busy. Clean park, ideal for younger kids. They also have a few benches and tables..."
Sunset Park,4,"Small neighborhood park that has a big play area for kids, well maintained, clean, and not too crowded at all on the weekdays.

There are a lot of dog..."
Sunset Park,5,"Grew up going to this park, sunset park is aptly named. Cool walks that wind around the park, playground bathrooms, good grassy areas to play frisbee or..."
Coronado Dog Beach,5,"Wanna spend a fun day at the beach and away from other people during the crazy pandemic? Go to Coronado's Dog Beach! We brought our wagon, ice chest, beach..."
Coronado Dog Beach,5,"As good as it gets for your pooch, Nugget Bear didn't like the wave, get second time at the beach. She loves the sand and next thing you know, her face,..."
Coronado Dog Beach,5,"Pawsome spot for your dog! I'm from Vegas, so my dogs are newbies. I was amazed at how clean the beach was compared to others I've gone to. The rubber..."
Coronado Beach,5,"It's Coronado people... it's great 
Even during covid . One tip remember to mask up Everywhere$ keep your food receipts if you dine so you can get a..."
Coronado Beach,5,Well First I came to Coronado and what I have to say is first you have to drive over the Coronado Bridge and don't worry you don't have to pay anything to...
Coronado Beach,5,"The price of admission is well worth it.

With the Covid-19 Social Distancing taking place, the beach is les crowded and looks more beautiful with less..."
Centennial Park,5,We have visited San Diego many times before & Coronado island.  We have never been to this park. We came at night. The San Diego skyline views are...
Centennial Park,5,This is the perfect place to come when you need some quiet time or want to see the San Diego skyline. By far the best place on the island to just take it...
Centennial Park,5,There is no prettier view of the San Diego bayfront throughout the whole city. Centennial park is definitely a must visit destination for out of towners and...
Lake Murray,5,This is one of my favorite places in east county for a nice walk in nature. The lake views are serene and breathtaking from all around. It's a cool place to...
Lake Murray,5,"Such a nice spot to just hangout, walk around, or fish. 
Dogs welcome!
Plenty of spots to setup for the day and bbq/picnic. 
Jogging, biking, etc!!
Small..."
Lake Murray,3,You can rent bikes boats and other water vehicles at the concession stand. A boat pulled up to launch at the ramp close by. Conditions of the lake are also...
Grape Street Dog Park,5,"My puppy loves this place . Lots of space for her to play and have fun .

There is plenty enough space for social distancing for safety as well .

It's also..."
Grape Street Dog Park,5,"My pitbull has been sooooo stir crazy during the shutdown, and with limited parks and rec areas open it's been tough to keep her properly exercised. Not..."
Grape Street Dog Park,3,"Dog park review #2 - She's back at it again with the dog park review y'all, again I have made it my mission to review ALL dog parks in SAN DIEGO for all my..."
Mission Trails Regional Park,5,"Hidden gem? Yes sirree, right here in our own backyard!

What's to like:

- Amphitheater with a view
- Visitor Center Art Exhibit (local natural history)
-..."
Mission Trails Regional Park,4,"Lots of trails to choose from! Definitely come early morning as it gets very hot as the trails don't have shade. Bring lots of water!

There are a few..."
Mission Trails Regional Park,5,Lovely place!! You can park in their lots or the entry streets and walk on a paved path about 1.5 miles in! There are many trails  with markers off the...
Mission Trails Regional Park,5,"Thankful Thursday: Writing some reviews to show my gratitude for places that helped me to keep my sanity during the pandemic.  Yes, the trails closed for a..."
Mission Trails Regional Park,5,"I've been to Mission Trails from other trailheads.  This time I decided to try the Clairemont entrance for convenience.

What an enjoyable hike!

Weather..."
Mission Trails Regional Park,4,"I am on my 5 peak challenge and I've hiked today to the South Fortunate Peak. The trail takes longer than others, but the pay off is great, because you get..."
Cowles Mountain,5,"Great hike ... gets crowded so get there super Early and enjoy the views !! I've hiked this mountain over a 1,000 times in the last 20 years great way to..."
Cowles Mountain,5,"We hiked that 5-peak challenge. Cowles Mountain was on the list. It's a scenic hike with a panoramic view at the top. 

Sometimes we hear the helicopters..."
Cowles Mountain,1,"Stay away!!  

Go take your graffiti and loud-a$$ music somewhere else and leave this serene and beautiful place to the locals instead"
Fortuna Mountain,5,"If you want ""Buns of Steel"" you have to meet ""Stairmaster to Hell"". You'll find these torturous stairs on the south side of South Fortuna.

I finished out..."
Fortuna Mountain,4,This is a great hike with a lot of steps right before you reach the summit.  Once you park you walk across the wooden bridge and the signs will point the...
Fortuna Mountain,4,Double peak hike today! Conquered both South and North Fortuna in one day! If you are going to do one you might as well do both since they connect at the...
Old Mission Dam Trail,3,"We decided to take a little hike today to the Dam. Good amount of people on the trail and even a ranger which was nice to see. Dogs, kids, bikers were all..."
Old Mission Dam Trail,4,"Old Mission Dam Trail (Mission Trails Regional Park)

There are a ton of hikes and trails inside Mission Trails Regional Park.  The Old Mission Dam Trail is..."
Old Mission Dam Trail,5,There are several trails that pass through the dam but it seems like the dam is the most popular spot to stop! The trails around the dam are nice and easy...
